"year","state","county_name","party","candidatevotes"
2024,"Delaware","County 1008","DEMOCRAT",12459
2024,"Florida","County 1009","REPUBLICAN",1535
2024,"Florida","County 1009","DEMOCRAT",1308
2024,"Georgia","County 1010","REPUBLICAN",14779
2024,"Georgia","County 1010","DEMOCRAT",7215
2024,"Hawaii","County 1011","REPUBLICAN",579
2024,"Hawaii","County 1011","DEMOCRAT",492
2024,"Idaho","County 1012","REPUBLICAN",16750
2024,"Idaho","County 1012","DEMOCRAT",12713
2024,"Illinois","County 1013","REPUBLICAN",1398
2024,"Illinois","County 1013","DEMOCRAT",499
2024,"Indiana","County 1014","REPUBLICAN",5239
2024,"Indiana","County 1014","DEMOCRAT",431
2024,"Iowa","County 1015","REPUBLICAN",4308
2024,"Iowa","County 1015","DEMOCRAT",1851
2024,"Kansas","County 1016","REPUBLICAN",2487
2024,"Kansas","County 1016","DEMOCRAT",962
2024,"Kentucky","County 1017","REPUBLICAN",21692
2024,"Kentucky","County 1017","DEMOCRAT",4697
2024,"Louisiana","County 1018","REPUBLICAN",3428
2024,"Louisiana","County 1018","DEMOCRAT",1527
2024,"Maine","County 1019","REPUBLICAN",6398
2024,"Maine","County 1019","DEMOCRAT",4848
2024,"Maryland","County 1020","REPUBLICAN",6934
2024,"Maryland","County 1020","DEMOCRAT",1652
2024,"Massachusetts","County 1021","REPUBLICAN",1807
2024,"Massachusetts","County 1021","DEMOCRAT",1517
2024,"Michigan","County 1022","REPUBLICAN",4689
2024,"Michigan","County 1022","DEMOCRAT",727
2024,"Minnesota","County 1023","REPUBLICAN",18385
2024,"Minnesota","County 1023","DEMOCRAT",10173
2024,"Mississippi","County 1024","REPUBLICAN",15418
2024,"Mississippi","County 1024","DEMOCRAT",16875
2024,"Missouri","County 1025","REPUBLICAN",8029
2024,"Missouri","County 1025","DEMOCRAT",3484
2024,"Montana","County 1026","REPUBLICAN",7556
2024,"Montana","County 1026","DEMOCRAT",2175
2024,"Nebraska","County 1027","REPUBLICAN",5247
2024,"Nebraska","County 1027","DEMOCRAT",3916
2024,"Nevada","County 1028","REPUBLICAN",11241
2024,"Nevada","County 1028","DEMOCRAT",2330
2024,"New Hampshire","County 1029","REPUBLICAN",10135
2024,"New Hampshire","County 1029","DEMOCRAT",8125
2024,"New Jersey","County 1030","REPUBLICAN",5398
2024,"New Jersey","County 1030","DEMOCRAT",2949
2024,"New Mexico","County 1031","REPUBLICAN",17777
2024,"New Mexico","County 1031","DEMOCRAT",5476
2024,"New York","County 1032","REPUBLICAN",31153
2024,"New York","County 1032","DEMOCRAT",6284
2024,"North Carolina","County 1033","REPUBLICAN",1956
2024,"North Carolina","County 1033","DEMOCRAT",1029
2024,"North Dakota","County 1034","REPUBLICAN",1941
2024,"North Dakota","County 1034","DEMOCRAT",863
2024,"Ohio","County 1035","REPUBLICAN",22009
2024,"Ohio","County 1035","DEMOCRAT",28723
2024,"Oklahoma","County 1036","REPUBLICAN",10652
2024,"Oklahoma","County 1036","DEMOCRAT",2069
2024,"Oregon","County 1037","REPUBLICAN",48919
2024,"Oregon","County 1037","DEMOCRAT",10962
2024,"Pennsylvania","County 1038","REPUBLICAN",6822
2024,"Pennsylvania","County 1038","DEMOCRAT",2972
2024,"Rhode Island","County 1039","REPUBLICAN",7476
2024,"Rhode Island","County 1039","DEMOCRAT",8572
2024,"South Carolina","County 1040","REPUBLICAN",473
2024,"South Carolina","County 1040","DEMOCRAT",502
2024,"South Dakota","County 1041","REPUBLICAN",109393
2024,"South Dakota","County 1041","DEMOCRAT",31193
2024,"Tennessee","County 1042","REPUBLICAN",2233
2024,"Tennessee","County 1042","DEMOCRAT",4401
2024,"Texas","County 1043","REPUBLICAN",286
2024,"Texas","County 1043","DEMOCRAT",42
2024,"Utah","County 1044","REPUBLICAN",11015
2024,"Utah","County 1044","DEMOCRAT",8935
2024,"Vermont","County 1045","REPUBLICAN",421
2024,"Vermont","County 1045","DEMOCRAT",577
2024,"Virginia","County 1046","REPUBLICAN",5577
2024,"Virginia","County 1046","DEMOCRAT",4689
2024,"Washington","County 1047","REPUBLICAN",15669
2024,"Washington","County 1047","DEMOCRAT",13792
2024,"West Virginia","County 1048","REPUBLICAN",37843
2024,"West Virginia","County 1048","DEMOCRAT",29624
2024,"Wisconsin","County 1049","REPUBLICAN",4714
2024,"Wisconsin","County 1049","DEMOCRAT",2477
2024,"Wyoming","County 1050","REPUBLICAN",1174
2024,"Wyoming","County 1050","DEMOCRAT",1303
2024,"Alabama","County 1051","REPUBLICAN",15237
2024,"Alabama","County 1051","DEMOCRAT",5084
2024,"Alaska","County 1052","REPUBLICAN",21922
2024,"Alaska","County 1052","DEMOCRAT",15475
2024,"Arizona","County 1053","REPUBLICAN",679
2024,"Arizona","County 1053","DEMOCRAT",313
2024,"Arkansas","County 1054","REPUBLICAN",25305
2024,"Arkansas","County 1054","DEMOCRAT",16143
2024,"California","County 1055","REPUBLICAN",2418
2024,"California","County 1055","DEMOCRAT",1122
2024,"Colorado","County 1056","REPUBLICAN",3904
2024,"Colorado","County 1056","DEMOCRAT",1924
2024,"Connecticut","County 1057","REPUBLICAN",19974
2024,"Connecticut","County 1057","DEMOCRAT",3859
2024,"Delaware","County 1058","REPUBLICAN",6848
2024,"Delaware","County 1058","DEMOCRAT",9248
2024,"Florida","County 1059","REPUBLICAN",1233
2024,"Florida","County 1059","DEMOCRAT",1295
2024,"Georgia","County 1060","REPUBLICAN",3246
2024,"Georgia","County 1060","DEMOCRAT",2504
2024,"Hawaii","County 1061","REPUBLICAN",3998
2024,"Hawaii","County 1061","DEMOCRAT",1496
2024,"Idaho","County 1062","REPUBLICAN",8410
2024,"Idaho","County 1062","DEMOCRAT",9977
2024,"Illinois","County 1063","REPUBLICAN",14962
2024,"Illinois","County 1063","DEMOCRAT",9099
2024,"Indiana","County 1064","REPUBLICAN",24439
2024,"Indiana","County 1064","DEMOCRAT",7751
2024,"Iowa","County 1065","REPUBLICAN",6186
2024,"Iowa","County 1065","DEMOCRAT",1646
2024,"Kansas","County 1066","REPUBLICAN",1472
2024,"Kansas","County 1066","DEMOCRAT",1703
2024,"Kentucky","County 1067","REPUBLICAN",8231
2024,"Kentucky","County 1067","DEMOCRAT",985
2024,"Louisiana","County 1068","REPUBLICAN",101589
2024,"Louisiana","County 1068","DEMOCRAT",28697
2024,"Maine","County 1069","REPUBLICAN",19407
2024,"Maine","County 1069","DEMOCRAT",3515
2024,"Maryland","County 1070","REPUBLICAN",9806
2024,"Maryland","County 1070","DEMOCRAT",2370
2024,"Massachusetts","County 1071","REPUBLICAN",5403
2024,"Massachusetts","County 1071","DEMOCRAT",2086
2024,"Michigan","County 1072","REPUBLICAN",21905
2024,"Michigan","County 1072","DEMOCRAT",12043
2024,"Minnesota","County 1073","REPUBLICAN",8124
2024,"Minnesota","County 1073","DEMOCRAT",1861
2024,"Mississippi","County 1074","REPUBLICAN",5329
2024,"Mississippi","County 1074","DEMOCRAT",1956
2024,"Missouri","County 1075","REPUBLICAN",5715
2024,"Missouri","County 1075","DEMOCRAT",3092
2024,"Montana","County 1076","REPUBLICAN",7286
2024,"Montana","County 1076","DEMOCRAT",3166
2024,"Nebraska","County 1077","REPUBLICAN",987
2024,"Nebraska","County 1077","DEMOCRAT",527
2024,"Nevada","County 1078","REPUBLICAN",2348
2024,"Nevada","County 1078","DEMOCRAT",897
2024,"New Hampshire","County 1079","REPUBLICAN",7795
2024,"New Hampshire","County 1079","DEMOCRAT",17298
2024,"New Jersey","County 1080","REPUBLICAN",31836
2024,"New Jersey","County 1080","DEMOCRAT",16170
2024,"New Mexico","County 1081","REPUBLICAN",8284
2024,"New Mexico","County 1081","DEMOCRAT",2217
2024,"New York","County 1082","REPUBLICAN",23365
2024,"New York","County 1082","DEMOCRAT",24955
2024,"North Carolina","County 1083","REPUBLICAN",6759
2024,"North Carolina","County 1083","DEMOCRAT",2828
2024,"North Dakota","County 1084","REPUBLICAN",5010
2024,"North Dakota","County 1084","DEMOCRAT",5131
2024,"Ohio","County 1085","REPUBLICAN",10381
2024,"Ohio","County 1085","DEMOCRAT",3392
2024,"Oklahoma","County 1086","REPUBLICAN",340343
2024,"Oklahoma","County 1086","DEMOCRAT",125157
2024,"Oregon","County 1087","REPUBLICAN",2266
2024,"Oregon","County 1087","DEMOCRAT",897
2024,"Pennsylvania","County 1088","REPUBLICAN",6197
2024,"Pennsylvania","County 1088","DEMOCRAT",4615
2024,"Rhode Island","County 1089","REPUBLICAN",12672
2024,"Rhode Island","County 1089","DEMOCRAT",18159
2024,"South Carolina","County 1090","REPUBLICAN",1478
2024,"South Carolina","County 1090","DEMOCRAT",729
2024,"South Dakota","County 1091","REPUBLICAN",11211
2024,"South Dakota","County 1091","DEMOCRAT",6228
2024,"Tennessee","County 1092","REPUBLICAN",2514
2024,"Tennessee","County 1092","DEMOCRAT",507
2024,"Texas","County 1093","REPUBLICAN",90742
2024,"Texas","County 1093","DEMOCRAT",50109
2024,"Utah","County 1094","REPUBLICAN",14137
2024,"Utah","County 1094","DEMOCRAT",14796
2024,"Vermont","County 1095","REPUBLICAN",39344
2024,"Vermont","County 1095","DEMOCRAT",12245
2024,"Virginia","County 1096","REPUBLICAN",2718
2024,"Virginia","County 1096","DEMOCRAT",968
2024,"Washington","County 1097","REPUBLICAN",6271
2024,"Washington","County 1097","DEMOCRAT",3500
2024,"West Virginia","County 1098","REPUBLICAN",2020
2024,"West Virginia","County 1098","DEMOCRAT",1185
2024,"Wisconsin","County 1099","REPUBLICAN",36520
2024,"Wisconsin","County 1099","DEMOCRAT",19411
2024,"Wyoming","County 1100","REPUBLICAN",147917
2024,"Wyoming","County 1100","DEMOCRAT",57741
2024,"Alabama","County 1101","REPUBLICAN",20455
2024,"Alabama","County 1101","DEMOCRAT",5747
2024,"Alaska","County 1102","REPUBLICAN",748
2024,"Alaska","County 1102","DEMOCRAT",115
2024,"Arizona","County 1103","REPUBLICAN",1640
2024,"Arizona","County 1103","DEMOCRAT",756
2024,"Arkansas","County 1104","REPUBLICAN",14591
2024,"Arkansas","County 1104","DEMOCRAT",12987
2024,"California","County 1105","REPUBLICAN",24049
2024,"California","County 1105","DEMOCRAT",44671
2024,"Colorado","County 1106","REPUBLICAN",1063
2024,"Colorado","County 1106","DEMOCRAT",1168
2024,"Connecticut","County 1107","REPUBLICAN",5908
2024,"Connecticut","County 1107","DEMOCRAT",2634
2024,"Delaware","County 1108","REPUBLICAN",15622
2024,"Delaware","County 1108","DEMOCRAT",8202
2024,"Florida","County 1109","REPUBLICAN",1583
2024,"Florida","County 1109","DEMOCRAT",1185
2024,"Georgia","County 1110","REPUBLICAN",761
2024,"Georgia","County 1110","DEMOCRAT",362
2024,"Hawaii","County 1111","REPUBLICAN",1667
2024,"Hawaii","County 1111","DEMOCRAT",549
2024,"Idaho","County 1112","REPUBLICAN",2098
2024,"Idaho","County 1112","DEMOCRAT",621
2024,"Illinois","County 1113","REPUBLICAN",70075
2024,"Illinois","County 1113","DEMOCRAT",36878
2024,"Indiana","County 1114","REPUBLICAN",5488
2024,"Indiana","County 1114","DEMOCRAT",1713
2024,"Iowa","County 1115","REPUBLICAN",16928
2024,"Iowa","County 1115","DEMOCRAT",10728
2024,"Kansas","County 1116","REPUBLICAN",6877
2024,"Kansas","County 1116","DEMOCRAT",6806
2024,"Kentucky","County 1117","REPUBLICAN",6953
2024,"Kentucky","County 1117","DEMOCRAT",3741
2024,"Louisiana","County 1118","REPUBLICAN",10753
2024,"Louisiana","County 1118","DEMOCRAT",11655
2024,"Maine","County 1119","REPUBLICAN",4183
2024,"Maine","County 1119","DEMOCRAT",7613
2024,"Maryland","County 1120","REPUBLICAN",10574
2024,"Maryland","County 1120","DEMOCRAT",3190
2024,"Massachusetts","County 1121","REPUBLICAN",10328
2024,"Massachusetts","County 1121","DEMOCRAT",7982
2024,"Michigan","County 1122","REPUBLICAN",3126
2024,"Michigan","County 1122","DEMOCRAT",2327
2024,"Minnesota","County 1123","REPUBLICAN",1800
2024,"Minnesota","County 1123","DEMOCRAT",747
2024,"Mississippi","County 1124","REPUBLICAN",10100
2024,"Mississippi","County 1124","DEMOCRAT",1095
2024,"Missouri","County 1125","REPUBLICAN",16889
2024,"Missouri","County 1125","DEMOCRAT",2578
2024,"Montana","County 1126","REPUBLICAN",13206
2024,"Montana","County 1126","DEMOCRAT",31013
2024,"Nebraska","County 1127","REPUBLICAN",7457
2024,"Nebraska","County 1127","DEMOCRAT",6109
2024,"Nevada","County 1128","REPUBLICAN",65419
2024,"Nevada","County 1128","DEMOCRAT",30410
2024,"New Hampshire","County 1129","REPUBLICAN",481
2024,"New Hampshire","County 1129","DEMOCRAT",184
2024,"New Jersey","County 1130","REPUBLICAN",7844
2024,"New Jersey","County 1130","DEMOCRAT",3974
2024,"New Mexico","County 1131","REPUBLICAN",4422
2024,"New Mexico","County 1131","DEMOCRAT",489
2024,"New York","County 1132","REPUBLICAN",1446
2024,"New York","County 1132","DEMOCRAT",620
2024,"North Carolina","County 1133","REPUBLICAN",2988
2024,"North Carolina","County 1133","DEMOCRAT",2058
2024,"North Dakota","County 1134","REPUBLICAN",20452
2024,"North Dakota","County 1134","DEMOCRAT",23968
2024,"Ohio","County 1135","REPUBLICAN",12447
2024,"Ohio","County 1135","DEMOCRAT",6172
2024,"Oklahoma","County 1136","REPUBLICAN",3238
2024,"Oklahoma","County 1136","DEMOCRAT",1029
2024,"Oregon","County 1137","REPUBLICAN",20404
2024,"Oregon","County 1137","DEMOCRAT",10396
2024,"Pennsylvania","County 1138","REPUBLICAN",2303
2024,"Pennsylvania","County 1138","DEMOCRAT",1723
2024,"Rhode Island","County 1139","REPUBLICAN",15651
2024,"Rhode Island","County 1139","DEMOCRAT",2242
2024,"South Carolina","County 1140","REPUBLICAN",4675
2024,"South Carolina","County 1140","DEMOCRAT",4093
2024,"South Dakota","County 1141","REPUBLICAN",16691
2024,"South Dakota","County 1141","DEMOCRAT",6921
2024,"Tennessee","County 1142","REPUBLICAN",69943
2024,"Tennessee","County 1142","DEMOCRAT",74427
2024,"Texas","County 1143","REPUBLICAN",3283
2024,"Texas","County 1143","DEMOCRAT",638
2024,"Utah","County 1144","REPUBLICAN",4214
2024,"Utah","County 1144","DEMOCRAT",3223
2024,"Vermont","County 1145","REPUBLICAN",9021
2024,"Vermont","County 1145","DEMOCRAT",5157
2024,"Virginia","County 1146","REPUBLICAN",4248
2024,"Virginia","County 1146","DEMOCRAT",1308
2024,"Washington","County 1147","REPUBLICAN",18223
2024,"Washington","County 1147","DEMOCRAT",14742
2024,"West Virginia","County 1148","REPUBLICAN",21196
2024,"West Virginia","County 1148","DEMOCRAT",12200
2024,"Wisconsin","County 1149","REPUBLICAN",3992
2024,"Wisconsin","County 1149","DEMOCRAT",1077
2024,"Wyoming","County 1150","REPUBLICAN",5759
2024,"Wyoming","County 1150","DEMOCRAT",9570
2024,"Alabama","County 1151","REPUBLICAN",3638
2024,"Alabama","County 1151","DEMOCRAT",4942
2024,"Alaska","County 1152","REPUBLICAN",4573
2024,"Alaska","County 1152","DEMOCRAT",4867
2024,"Arizona","County 1153","REPUBLICAN",25372
2024,"Arizona","County 1153","DEMOCRAT",15897
2024,"Arkansas","County 1154","REPUBLICAN",2464
2024,"Arkansas","County 1154","DEMOCRAT",650
2024,"California","County 1155","REPUBLICAN",18327
2024,"California","County 1155","DEMOCRAT",16641
2024,"Colorado","County 1156","REPUBLICAN",4016
2024,"Colorado","County 1156","DEMOCRAT",1764
2024,"Connecticut","County 1157","REPUBLICAN",8748
2024,"Connecticut","County 1157","DEMOCRAT",6551
2024,"Delaware","County 1158","REPUBLICAN",6708
2024,"Delaware","County 1158","DEMOCRAT",2906
2024,"Florida","County 1159","REPUBLICAN",10785
2024,"Florida","County 1159","DEMOCRAT",21371
2024,"Georgia","County 1160","REPUBLICAN",2919
2024,"Georgia","County 1160","DEMOCRAT",5231
2024,"Hawaii","County 1161","REPUBLICAN",40507
2024,"Hawaii","County 1161","DEMOCRAT",34881
2024,"Idaho","County 1162","REPUBLICAN",1899
2024,"Idaho","County 1162","DEMOCRAT",847
2024,"Illinois","County 1163","REPUBLICAN",4738
2024,"Illinois","County 1163","DEMOCRAT",2566
2024,"Indiana","County 1164","REPUBLICAN",8602
2024,"Indiana","County 1164","DEMOCRAT",20057
2024,"Iowa","County 1165","REPUBLICAN",6402
2024,"Iowa","County 1165","DEMOCRAT",3636
2024,"Kansas","County 1166","REPUBLICAN",10664
2024,"Kansas","County 1166","DEMOCRAT",5077
2024,"Kentucky","County 1167","REPUBLICAN",63435
2024,"Kentucky","County 1167","DEMOCRAT",7644
2024,"Louisiana","County 1168","REPUBLICAN",1503
2024,"Louisiana","County 1168","DEMOCRAT",1021
2024,"Maine","County 1169","REPUBLICAN",5621
2024,"Maine","County 1169","DEMOCRAT",4574
2024,"Maryland","County 1170","REPUBLICAN",12626
2024,"Maryland","County 1170","DEMOCRAT",6818
2024,"Massachusetts","County 1171","REPUBLICAN",5401
2024,"Massachusetts","County 1171","DEMOCRAT",10094
2024,"Michigan","County 1172","REPUBLICAN",5183
2024,"Michigan","County 1172","DEMOCRAT",4079
2024,"Minnesota","County 1173","REPUBLICAN",11912
2024,"Minnesota","County 1173","DEMOCRAT",2601
2024,"Mississippi","County 1174","REPUBLICAN",12136
2024,"Mississippi","County 1174","DEMOCRAT",3719
2024,"Missouri","County 1175","REPUBLICAN",4237
2024,"Missouri","County 1175","DEMOCRAT",2379
2024,"Montana","County 1176","REPUBLICAN",4492
2024,"Montana","County 1176","DEMOCRAT",2079
2024,"Nebraska","County 1177","REPUBLICAN",827
2024,"Nebraska","County 1177","DEMOCRAT",296
2024,"Nevada","County 1178","REPUBLICAN",335
2024,"Nevada","County 1178","DEMOCRAT",280
2024,"New Hampshire","County 1179","REPUBLICAN",9921
2024,"New Hampshire","County 1179","DEMOCRAT",7592
2024,"New Jersey","County 1180","REPUBLICAN",6923
2024,"New Jersey","County 1180","DEMOCRAT",3424
2024,"New Mexico","County 1181","REPUBLICAN",13652
2024,"New Mexico","County 1181","DEMOCRAT",4422
2024,"New York","County 1182","REPUBLICAN",15379
2024,"New York","County 1182","DEMOCRAT",3321
2024,"North Carolina","County 1183","REPUBLICAN",5433
2024,"North Carolina","County 1183","DEMOCRAT",6360
2024,"North Dakota","County 1184","REPUBLICAN",59090
2024,"North Dakota","County 1184","DEMOCRAT",54340
2024,"Ohio","County 1185","REPUBLICAN",8078
2024,"Ohio","County 1185","DEMOCRAT",8904
2024,"Oklahoma","County 1186","REPUBLICAN",2484
2024,"Oklahoma","County 1186","DEMOCRAT",1247
2024,"Oregon","County 1187","REPUBLICAN",1261
2024,"Oregon","County 1187","DEMOCRAT",1404
2024,"Pennsylvania","County 1188","REPUBLICAN",5120
2024,"Pennsylvania","County 1188","DEMOCRAT",2776
2024,"Rhode Island","County 1189","REPUBLICAN",15235
2024,"Rhode Island","County 1189","DEMOCRAT",12580
2024,"South Carolina","County 1190","REPUBLICAN",2940
2024,"South Carolina","County 1190","DEMOCRAT",2486
2024,"South Dakota","County 1191","REPUBLICAN",2281
2024,"South Dakota","County 1191","DEMOCRAT",139
2024,"Tennessee","County 1192","REPUBLICAN",3094
2024,"Tennessee","County 1192","DEMOCRAT",2500
2024,"Texas","County 1193","REPUBLICAN",14700
2024,"Texas","County 1193","DEMOCRAT",3861
2024,"Utah","County 1194","REPUBLICAN",575
2024,"Utah","County 1194","DEMOCRAT",615
2024,"Vermont","County 1195","REPUBLICAN",735
2024,"Vermont","County 1195","DEMOCRAT",793
2024,"Virginia","County 1196","REPUBLICAN",7027
2024,"Virginia","County 1196","DEMOCRAT",2958
2024,"Washington","County 1197","REPUBLICAN",88
2024,"Washington","County 1197","DEMOCRAT",158
2024,"West Virginia","County 1198","REPUBLICAN",2183
2024,"West Virginia","County 1198","DEMOCRAT",1700
2024,"Wisconsin","County 1199","REPUBLICAN",12395
2024,"Wisconsin","County 1199","DEMOCRAT",8564
2024,"Wyoming","County 1200","REPUBLICAN",12072
2024,"Wyoming","County 1200","DEMOCRAT",2325
2024,"Alabama","County 1201","REPUBLICAN",13002
2024,"Alabama","County 1201","DEMOCRAT",3486
2024,"Alaska","County 1202","REPUBLICAN",67673
2024,"Alaska","County 1202","DEMOCRAT",19233
2024,"Arizona","County 1203","REPUBLICAN",5467
2024,"Arizona","County 1203","DEMOCRAT",9620
2024,"Arkansas","County 1204","REPUBLICAN",3700
2024,"Arkansas","County 1204","DEMOCRAT",2049
2024,"California","County 1205","REPUBLICAN",6268
2024,"California","County 1205","DEMOCRAT",3834
2024,"Colorado","County 1206","REPUBLICAN",9435
2024,"Colorado","County 1206","DEMOCRAT",2591
2024,"Connecticut","County 1207","REPUBLICAN",3002
2024,"Connecticut","County 1207","DEMOCRAT",1992
2024,"Delaware","County 1208","REPUBLICAN",4001
2024,"Delaware","County 1208","DEMOCRAT",1443
2024,"Florida","County 1209","REPUBLICAN",6377
2024,"Florida","County 1209","DEMOCRAT",1151
2024,"Georgia","County 1210","REPUBLICAN",4528
2024,"Georgia","County 1210","DEMOCRAT",6018
2024,"Hawaii","County 1211","REPUBLICAN",1477
2024,"Hawaii","County 1211","DEMOCRAT",930
2024,"Idaho","County 1212","REPUBLICAN",1092
2024,"Idaho","County 1212","DEMOCRAT",446
2024,"Illinois","County 1213","REPUBLICAN",5902
2024,"Illinois","County 1213","DEMOCRAT",3232
2024,"Indiana","County 1214","REPUBLICAN",12836
2024,"Indiana","County 1214","DEMOCRAT",4983
2024,"Iowa","County 1215","REPUBLICAN",2489
